A12,-38.4019,  2.2782, 28.3301,  0.0744,  5.4833, -4.3548, -7.1233,  0.    ,  0.    , -1.7889, -1.5553,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0172,-16.041 
P5,-39.4608,  2.2723, 29.8885,  0.0634,  5.4289, -4.3851, -7.4947,  0.    ,  0.    , -1.7657, -2.1893,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1078,-16.5346
Q9,-39.1397,  2.2698, 29.1014,  0.0631,  5.7409, -4.1732, -7.4938,  0.    ,  0.    , -1.7954, -1.5328,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9407,-16.019 
B5,-38.8862,  1.8288, 28.5141,  0.0661,  5.4877, -4.3042, -7.3037,  0.    ,  0.    , -1.7678, -1.5381,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1259,-16.7774
P9,-39.6055,  2.1523, 29.5105,  0.0739,  5.4369, -4.3612, -7.4323,  0.    ,  0.    , -1.7739, -2.1749,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0646,-17.1097
P12,-39.3525,  2.1083, 28.8702,  0.0658,  5.5608, -4.2504, -7.3905,  0.    ,  0.    , -1.7778, -1.5366,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.114 ,-16.5887
Q4,-39.3428,  2.1049, 28.8636,  0.0657,  5.5613, -4.2506, -7.3894,  0.    ,  0.    , -1.7783, -1.537 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1171,-16.5854
P7,-39.2875,  2.5206, 29.0831,  0.1951,  5.7325, -4.2671, -7.1773,  0.    ,  0.    , -1.7977, -1.7359,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.9227,-14.8115
Q12,-40.0483,  2.9144, 29.4419,  0.0884,  5.651 , -4.344 , -7.5404,  0.    ,  0.    , -1.7687, -1.7744,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4482,-15.9319
P2,-39.9144,  3.0745, 29.1776,  0.1424,  5.4945, -4.243 , -7.3644,  0.    ,  0.    , -1.7813, -1.7026,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3749,-15.7419
Q5,-39.9144,  3.0745, 29.1776,  0.1424,  5.4945, -4.243 , -7.3644,  0.    ,  0.    , -1.7813, -1.7026,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3749,-15.7419
Q10,-39.9144,  3.0745, 29.1776,  0.1424,  5.4945, -4.243 , -7.3644,  0.    ,  0.    , -1.7813, -1.7026,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3749,-15.7419
Q11,-39.7545,  2.9109, 28.7837,  0.0773,  5.649 , -4.2398, -7.4672,  0.    ,  0.    , -1.788 , -1.5554,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4485,-15.9355
P8,-38.9968,  1.8227, 29.8657,  0.0651,  5.4234, -4.4227, -7.4969,  0.    ,  0.    , -1.7736, -2.1743,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9406,-16.7468
N6,-38.1738,  1.4931, 29.3232,  0.0602,  5.4842, -4.3129, -7.3667,  0.    ,  0.    , -1.7735, -1.5383,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0717,-15.7328
A2,-38.7545,  1.7724, 29.2082,  0.0613,  5.5504, -4.2905, -7.4415,  0.    ,  0.    , -1.779 , -1.5344,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9402,-16.2673
A6,-38.7545,  1.7724, 29.2082,  0.0613,  5.5504, -4.2905, -7.4415,  0.    ,  0.    , -1.779 , -1.5344,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9402,-16.2673
Q2,-39.1637,  1.9796, 29.1017,  0.0617,  5.6218, -4.232 , -7.4922,  0.    ,  0.    , -1.7869, -1.5412,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9708,-16.4803
P10,-39.7832,  2.3637, 29.2712,  0.0751,  5.4618, -4.3348, -7.3919,  0.    ,  0.    , -1.7777, -2.1729,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1862,-17.1027
P11,-39.4787,  2.295 , 28.6108,  0.0644,  5.6174, -4.2176, -7.3664,  0.    ,  0.    , -1.7875, -1.5386,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2051,-16.596 
N8,-38.3351,  2.1435, 28.7508,  0.08  ,  5.7459, -4.7009, -6.8564,  0.    ,  0.    , -1.8086, -1.2379,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9417,-15.2772
A7,-40.7997,  2.2998, 29.3132,  0.059 ,  5.5778, -4.3117, -7.4629,  0.    ,  0.    , -1.8417, -1.9855,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9463,-18.2055
